decade	Country	Number of Records	Year	child_mortality	child_mortality_rate	fertility	gdp	gdp_growth	life	pop_growth	population	region
01/01/1960	Denmark	1	01/01/1966	20.1	0.0201	2.615	19284	0.019400539	72.48	0.007529	4794927	Europe & Central Asia
01/01/1960	Estonia	1	01/01/1966	28.76	0.02876	1.987	8368	0.037055397	70.68	0.011775	1306197	Europe & Central Asia
01/01/1960	Finland	1	01/01/1966	19.3	0.0193	2.41	13269	0.020221436	69.65	0.00269	4576277	Europe & Central Asia
01/01/1960	France	1	01/01/1966	21.4	0.0214	2.73	15158	0.044370952	71.56	0.009925	49238715	Europe & Central Asia
01/01/1960	Georgia	1	01/01/1966	82.04	0.08204	2.737	4128	0.064740779	66.086	0.011766	4530176	Europe & Central Asia
01/01/1960	Germany	1	01/01/1966	30.94	0.03094	2.438	18262	0.023769481	70.74810838	0.007306	76518660	Europe & Central Asia
01/01/1960	Greece	1	01/01/1966	46.2	0.0462	2.32	9414	0.05408129	69.895	0.005332	8596595	Europe & Central Asia
01/01/1960	Greenland	1	01/01/1966		0	6.995	8009	0.056178294	63.99972361	0.038251	40715	Europe & Central Asia
01/01/1960	Hungary	1	01/01/1966	47.6	0.0476	1.915	11809	0.056922939	69.93	0.003247	10173802	Europe & Central Asia
01/01/1960	Iceland	1	01/01/1966	18.5	0.0185	3.463	15166	0.070062795	73.23	0.013583	194608	Europe & Central Asia
01/01/1960	Ireland	1	01/01/1966	27	0.027	3.902	9416	0.007058824	70.2	0.004438	2887470	Europe & Central Asia
01/01/1960	Italy	1	01/01/1966	39.3	0.0393	2.524	13279	0.053972538	71.02	0.007498	51839323	Europe & Central Asia
01/01/1960	Kazakhstan	1	01/01/1966	100.7	0.1007	3.918	10202	0.037210248	61.055	0.02451	12200891	Europe & Central Asia
01/01/1960	Kyrgyzstan	1	01/01/1966		0	5.193			58.942	0.031807	2655349	Europe & Central Asia
01/01/1960	Latvia	1	01/01/1966	26.62	0.02662	1.81	6639	0.036857723	71.19	0.010177	2284026	Europe & Central Asia
01/01/1960	Lithuania	1	01/01/1966	30.33	0.03033	2.328	11628	0.037473233	71.85	0.012374	3003168	Europe & Central Asia
01/01/1960	Luxembourg	1	01/01/1966	27	0.027	2.291	25371	0.000473205	69.31	0.005912	333465	Europe & Central Asia
01/01/1960	Macedonia, FYR	1	01/01/1966	144.7	0.1447	3.27	5300	0.044334975	64.216	0.011879	1498995	Europe & Central Asia
01/01/1960	Malta	1	01/01/1966	33.1	0.0331	2.401	3325	0.102819237	69.417	-0.002982	304939	Europe & Central Asia
01/01/1960	Moldova	1	01/01/1966	80.26	0.08026	2.801	4499	0.036158452	64.186	0.01693	3391966	Europe & Central Asia
01/01/1960	Montenegro	1	01/01/1966	65.74	0.06574	2.906	8667	0.045728764	67.556	0.00766	510527	Europe & Central Asia
01/01/1960	Netherlands	1	01/01/1966	17.9	0.0179	2.9	16109	0.01736769	73.55	0.012723	12368832	Europe & Central Asia
01/01/1960	Norway	1	01/01/1966	19	0.019	2.89	19588	0.03203372	74.01	0.008159	3753376	Europe & Central Asia
01/01/1960	Poland	1	01/01/1966	42.6	0.0426	2.345	7818	0.055203131	69.91	0.01066	31453366	Europe & Central Asia
01/01/1960	Portugal	1	01/01/1966	80.8	0.0808	3.161	7733	0.043167409	65.7	-0.005414	8851326	Europe & Central Asia
01/01/1960	Romania	1	01/01/1966	76.4	0.0764	1.886725664	8836	0.110189722	67.737	0.010797	19237491	Europe & Central Asia
01/01/1960	Russia	1	01/01/1966	37.33	0.03733	2.098	12823	0.037207797	69.51	0.007302	127674585	Europe & Central Asia
01/01/1960	Serbia	1	01/01/1966	59.47	0.05947	2.464	8823	0.040325433	66.041	0.007044	7944927	Europe & Central Asia
01/01/1960	Slovak Republic	1	01/01/1966	33.8	0.0338	2.637	9756	0.037320574	70.44	0.008507	4381278	Europe & Central Asia
01/01/1960	Slovenia	1	01/01/1966	32.48	0.03248	2.336	10681	0.04398397	69.223	0.004827	1638169	Europe & Central Asia
01/01/1960	Spain	1	01/01/1966	38.8	0.0388	2.842	9700	0.065231715	71.25	0.010419	32443113	Europe & Central Asia
01/01/1960	Sweden	1	01/01/1966	15.5	0.0155	2.361	19222	0.004179292	74.13	0.008071	7796427	Europe & Central Asia
01/01/1960	Switzerland	1	01/01/1966	21.6	0.0216	2.471	31983	0.014335099	72.47	0.014911	5916770	Europe & Central Asia
01/01/1960	Tajikistan	1	01/01/1966	167.43	0.16743	6.602	4070	0.03562341	58.667	0.034062	2598074	Europe & Central Asia
01/01/1960	Turkey	1	01/01/1966	209.3	0.2093	5.874	5906	0.112450556	49.736	0.022561	32556294	Europe & Central Asia
01/01/1960	Turkmenistan	1	01/01/1966	124.57	0.12457	6.545	8622	0.037669996	57.017	0.031442	1949425	Europe & Central Asia
01/01/1960	Ukraine	1	01/01/1966	41.59	0.04159	2.015	6756	0.036991558	71.9	0.009681	45779461	Europe & Central Asia
01/01/1960	United Kingdom	1	01/01/1966	22.8	0.0228	2.696	15494	0.013209521	71.53	0.005816	54666008	Europe & Central Asia
01/01/1960	Uzbekistan	1	01/01/1966	158.44	0.15844	6.707	2856	0.03741373	61.515	0.033304	10574321	Europe & Central Asia
01/01/1960	Bosnia and Herzegovina	1	01/01/1967	95.38	0.09538	3.239	2227	-0.003133393	64.494	0.009799	3466307	Europe & Central Asia
01/01/1960	Bulgaria	1	01/01/1967	43.8	0.0438	2.14	7216	0.047162966	70.42	0.007146	8324589	Europe & Central Asia
01/01/1960	Channel Islands	1	01/01/1967		0	2.404			71.512	0.010645	117437	Europe & Central Asia
01/01/1960	Croatia	1	01/01/1967	50.97	0.05097	2.104	10141	0.008352391	67.37	0.002047	4140383	Europe & Central Asia
01/01/1960	Cyprus	1	01/01/1967	36.37	0.03637	2.889	7400	0.040787623	71.776	0.010246	591398	Europe & Central Asia
01/01/1960	Czech Rep.	1	01/01/1967		0	1.999			70.38	0.001864	9725518	Europe & Central Asia
01/01/1960	Denmark	1	01/01/1967	19.1	0.0191	2.35	19775	0.025461523	72.96	0.007303	4829945	Europe & Central Asia
01/01/1960	Estonia	1	01/01/1967	27.82	0.02782	2.012	8647	0.0333413	70.97	0.011434	1321132	Europe & Central Asia
01/01/1960	Finland	1	01/01/1967	18.4	0.0184	2.32	13477	0.015675635	69.83	0.00157	4583461	Europe & Central Asia
01/01/1960	France	1	01/01/1967	20.6	0.0206	2.679	15759	0.03964903	71.55	0.008456	49655097	Europe & Central Asia
01/01/1960	Georgia	1	01/01/1967	80.42	0.08042	2.68	4347	0.053052326	66.458	0.0106	4578194	Europe & Central Asia
01/01/1960	Germany	1	01/01/1967	29.31	0.02931	2.37	18311	0.002683167	70.96995155	0.006641	77026811	Europe & Central Asia
01/01/1960	Greece	1	01/01/1967	44.6	0.0446	2.345	9822	0.043339707	70.107	0.005749	8646013	Europe & Central Asia
01/01/1960	Greenland	1	01/01/1967		0	6.395	8457	0.055937071	64.38131791	0.038266	42273	Europe & Central Asia
01/01/1960	Hungary	1	01/01/1967	46.2	0.0462	1.948	12475	0.056397663	69.5	0.003292	10207293	Europe & Central Asia
01/01/1960	Iceland	1	01/01/1967	17.8	0.0178	3.335	14734	-0.028484769	73.73	0.012261	196994	Europe & Central Asia
01/01/1960	Ireland	1	01/01/1967	25.5	0.0255	3.859	9933	0.054906542	71.24	0.004461	2900350	Europe & Central Asia
01/01/1960	Italy	1	01/01/1967	37.8	0.0378	2.524	13997	0.054070337	71.06	0.007249	52215095	Europe & Central Asia
01/01/1960	Kazakhstan	1	01/01/1967	97.23	0.09723	3.79	10546	0.033718879	61.462	0.020857	12455366	Europe & Central Asia
01/01/1960	Kyrgyzstan	1	01/01/1967		0	5.112			59.365	0.030312	2735838	Europe & Central Asia
01/01/1960	Latvia	1	01/01/1967	27.4	0.0274	1.822	6859	0.033137521	70.86	0.009436	2305578	Europe & Central Asia
01/01/1960	Lithuania	1	01/01/1967	29.9	0.0299	2.316	12024	0.034055728	71.92	0.011561	3037887	Europe & Central Asia
01/01/1960	Luxembourg	1	01/01/1967	25.9	0.0259	2.223	25163	-0.008198337	69.69	0.003575	334657	Europe & Central Asia
01/01/1960	Macedonia, FYR	1	01/01/1967	138.72	0.13872	3.185	5347	0.008867925	64.775	0.011214	1515804	Europe & Central Asia
01/01/1960	Malta	1	01/01/1967	31.8	0.0318	2.238	3541	0.064962406	69.695	-0.001869	304369	Europe & Central Asia
01/01/1960	Moldova	1	01/01/1967	76.87	0.07687	2.722	4646	0.032673928	64.476	0.015562	3444753	Europe & Central Asia
01/01/1960	Montenegro	1	01/01/1967	62.47	0.06247	2.833	8756	0.010268836	68.126	0.004258	512701	Europe & Central Asia
01/01/1960	Netherlands	1	01/01/1967	17.4	0.0174	2.81	16824	0.044385126	73.82	0.012327	12521308	Europe & Central Asia
01/01/1960	Norway	1	01/01/1967	18.2	0.0182	2.8	20686	0.056054727	74.08	0.008313	3784577	Europe & Central Asia
01/01/1960	Poland	1	01/01/1967	40.2	0.0402	2.295	8044	0.028907649	69.61	0.009266	31744824	Europe & Central Asia
01/01/1960	Portugal	1	01/01/1967	77.7	0.0777	3.132	8324	0.076425708	66.6	-0.007321	8786529	Europe & Central Asia
01/01/1960	Romania	1	01/01/1967	75	0.075	3.646017699	9190	0.040063377	67.704	0.012617	19480203	Europe & Central Asia
01/01/1960	Russia	1	01/01/1967	36.85	0.03685	2.006	13256	0.033767449	69.3	0.006006	128441372	Europe & Central Asia
01/01/1960	Serbia	1	01/01/1967	57.88	0.05788	2.44	8867	0.004986966	66.506	0.006847	7999327	Europe & Central Asia
01/01/1960	Slovak Republic	1	01/01/1967	30.99	0.03099	2.582	10134	0.038745387	70.98	0.007481	4414055	Europe & Central Asia
01/01/1960	Slovenia	1	01/01/1967	30.99	0.03099	2.326	10773	0.008613426	69.232	0.004293	1645201	Europe & Central Asia
01/01/1960	Spain	1	01/01/1967	36.7	0.0367	2.851	10252	0.056907216	71.44	0.010093	32770565	Europe & Central Asia
01/01/1960	Sweden	1	01/01/1967	14.9	0.0149	2.267	19709	0.025335553	74.16	0.008503	7862718	Europe & Central Asia
01/01/1960	Switzerland	1	01/01/1967	20.7	0.0207	2.397	32566	0.018228434	72.77	0.012633	5991515	Europe & Central Asia
01/01/1960	Tajikistan	1	01/01/1967	164.9	0.1649	6.693	4200	0.031941032	59.063	0.032218	2681780	Europe & Central Asia
01/01/1960	Turkey	1	01/01/1967	203.4	0.2034	5.797	6020	0.019302404	50.409	0.021861	33267998	Europe & Central Asia
01/01/1960	Turkmenistan	1	01/01/1967	120.44	0.12044	6.469	8916	0.034098817	57.413	0.030123	2008148	Europe & Central Asia
01/01/1960	Ukraine	1	01/01/1967	39.9	0.0399	2.014	6982	0.033451747	71.5	0.008922	46187918	Europe & Central Asia
01/01/1960	United Kingdom	1	01/01/1967	22.2	0.0222	2.613	15777	0.018265135	72.16	0.005269	54954044	Europe & Central Asia
01/01/1960	Uzbekistan	1	01/01/1967	155.74	0.15574	6.66	2952	0.033613445	61.91	0.032001	10912708	Europe & Central Asia
01/01/1960	Bosnia and Herzegovina	1	01/01/1968	89.06	0.08906	3.114	2229	0.000898069	65.054	0.009279	3498470	Europe & Central Asia
01/01/1960	Bulgaria	1	01/01/1968	42.6	0.0426	2.133	7296	0.011086475	71.25	0.00683	8381450	Europe & Central Asia
01/01/1960	Channel Islands	1	01/01/1968		0	2.318			71.623	0.01055	118676	Europe & Central Asia
01/01/1960	Croatia	1	01/01/1968	46.84	0.04684	2.068	10267	0.01242481	67.716	0.001909	4148285	Europe & Central Asia
01/01/1960	Cyprus	1	01/01/1968	36.24	0.03624	2.779	7702	0.040810811	72.052	0.012164	598592	Europe & Central Asia
01/01/1960	Czech Rep.	1	01/01/1968		0	1.994			69.94	0.001808	9743100	Europe & Central Asia
01/01/1960	Denmark	1	01/01/1968	18.1	0.0181	2.117	20482	0.035752212	73.17	0.007047	4863983	Europe & Central Asia
01/01/1960	Estonia	1	01/01/1968	28	0.028	2.041	9066	0.048456112	70.59	0.011137	1335846	Europe & Central Asia
01/01/1960	Finland	1	01/01/1968	17.6	0.0176	2.15	13726	0.018475922	69.79	0.001078	4588404	Europe & Central Asia
01/01/1960	France	1	01/01/1968	19.9	0.0199	2.621	16321	0.035662161	71.54	0.00748	50026522	Europe & Central Asia
01/01/1960	Georgia	1	01/01/1968	78.84	0.07884	2.637	4505	0.036346906	66.809	0.009717	4622680	Europe & Central Asia
01/01/1960	Germany	1	01/01/1968	27.2	0.0272	2.278	19254	0.051499099	70.61544439	0.005853	77477619	Europe & Central Asia
01/01/1960	Greece	1	01/01/1968	42.7	0.0427	2.361	10458	0.064752596	70.354	0.005917	8697173	Europe & Central Asia
01/01/1960	Greenland	1	01/01/1968		0	5.845	8932	0.056166489	64.76291222	0.036335	43809	Europe & Central Asia
01/01/1960	Hungary	1	01/01/1968	45	0.045	1.98	12612	0.010981964	69.33	0.003376	10241753	Europe & Central Asia
01/01/1960	Iceland	1	01/01/1968	17.1	0.0171	3.218	13752	-0.066648568	73.94	0.011569	199273	Europe & Central Asia
01/01/1960	Ireland	1	01/01/1968	24.1	0.0241	3.83	10722	0.079432196	70.93	0.005196	2915420	Europe & Central Asia
01/01/1960	Italy	1	01/01/1968	36.4	0.0364	2.515	14929	0.066585697	70.88	0.00707	52584254	Europe & Central Asia
01/01/1960	Kazakhstan	1	01/01/1968	93.88	0.09388	3.683	11059	0.048644036	61.848	0.018232	12682452	Europe & Central Asia
01/01/1960	Kyrgyzstan	1	01/01/1968		0	5.034			59.768	0.028724	2814423	Europe & Central Asia
01/01/1960	Latvia	1	01/01/1968	28.63	0.02863	1.845	7190	0.048257764	70.48	0.008869	2326027	Europe & Central Asia
01/01/1960	Lithuania	1	01/01/1968	28.9	0.0289	2.311	12613	0.048985363	71.61	0.010963	3071192	Europe & Central Asia
01/01/1960	Luxembourg	1	01/01/1968	24.7	0.0247	2.143	26273	0.044112387	70.28	0.002737	335573	Europe & Central Asia
01/01/1960	Macedonia, FYR	1	01/01/1968	132.98	0.13298	3.108	5417	0.013091453	65.313	0.01093	1532371	Europe & Central Asia
01/01/1960	Malta	1	01/01/1968	30.5	0.0305	2.11	3885	0.097147698	69.971	-0.001058	304047	Europe & Central Asia
01/01/1960	Moldova	1	01/01/1968	73.63	0.07363	2.66	4868	0.047783039	64.718	0.014605	3495063	Europe & Central Asia
01/01/1960	Montenegro	1	01/01/1968	58.93	0.05893	2.773	8882	0.014390132	68.707	0.002594	514031	Europe & Central Asia
01/01/1960	Netherlands	1	01/01/1968	16.9	0.0169	2.72	17827	0.059617214	73.63	0.01192	12670558	Europe & Central Asia
01/01/1960	Norway	1	01/01/1968	17.5	0.0175	2.75	21022	0.01624287	73.96	0.00833	3816102	Europe & Central Asia
01/01/1960	Poland	1	01/01/1968	38.8	0.0388	2.26	8473	0.053331676	70.25	0.00832	32008949	Europe & Central Asia
01/01/1960	Portugal	1	01/01/1968	75.1	0.0751	3.093	9056	0.087938491	66.91	-0.007279	8722574	Europe & Central Asia
01/01/1960	Romania	1	01/01/1968	72.7	0.0727	3.610619469	9193	0.000326442	67.747	0.01357	19744551	Europe & Central Asia
01/01/1960	Russia	1	01/01/1968	37.12	0.03712	1.97	13902	0.048732649	69.26	0.005151	129102954	Europe & Central Asia
01/01/1960	Serbia	1	01/01/1968	56.34	0.05634	2.418	8948	0.009134995	66.946	0.006853	8054147	Europe & Central Asia
01/01/1960	Slovak Republic	1	01/01/1968	29.27	0.02927	2.541	10570	0.043023485	70.5	0.006931	4444651	Europe & Central Asia
01/01/1960	Slovenia	1	01/01/1968	29.56	0.02956	2.312	10911	0.012809802	69.261	0.004228	1652157	Europe & Central Asia
01/01/1960	Spain	1	01/01/1968	34.4	0.0344	2.86	10767	0.050234101	71.73	0.009993	33098047	Europe & Central Asia
01/01/1960	Sweden	1	01/01/1968	14.4	0.0144	2.068	20401	0.035110863	74.03	0.008438	7929066	Europe & Central Asia
01/01/1960	Switzerland	1	01/01/1968	19.9	0.0199	2.312	33324	0.023275809	72.72	0.01079	6056165	Europe & Central Asia
01/01/1960	Tajikistan	1	01/01/1968	162.41	0.16241	6.775	4398	0.047142857	59.44	0.03115	2765317	Europe & Central Asia
01/01/1960	Turkey	1	01/01/1968	197.8	0.1978	5.721	6295	0.045681063	51.057	0.021466	33982141	Europe & Central Asia
01/01/1960	Turkmenistan	1	01/01/1968	122.16	0.12216	6.403	9355	0.049237326	57.79	0.029251	2066889	Europe & Central Asia
01/01/1960	Ukraine	1	01/01/1968	38.28	0.03828	2.021	7320	0.048410198	71.59	0.008345	46573376	Europe & Central Asia
01/01/1960	United Kingdom	1	01/01/1968	21.8	0.0218	2.515	16357	0.036762376	71.79	0.004709	55212835	Europe & Central Asia
01/01/1960	Uzbekistan	1	01/01/1968	153.09	0.15309	6.608	3096	0.048780488	62.286	0.031263	11253870	Europe & Central Asia
01/01/1960	Bosnia and Herzegovina	1	01/01/1969	83.16	0.08316	2.994	2431	0.090623598	65.616	0.009235	3530780	Europe & Central Asia
01/01/1960	Bulgaria	1	01/01/1969	40.9	0.0409	2.132	7592	0.040570175	70.43	0.006556	8436396	Europe & Central Asia
01/01/1960	Channel Islands	1	01/01/1969		0	2.222			71.726	0.010398	119910	Europe & Central Asia
01/01/1960	Croatia	1	01/01/1969	43.04	0.04304	2.035	11324	0.102951203	68.055	0.002212	4157459	Europe & Central Asia
01/01/1960	Cyprus	1	01/01/1969	36.1	0.0361	2.686	8017	0.040898468	72.318	0.01275	606224	Europe & Central Asia
01/01/1960	Czech Rep.	1	01/01/1969		0	2.009			69.44	0.002086	9763422	Europe & Central Asia
01/01/1960	Denmark	1	01/01/1969	17.4	0.0174	2	21701	0.059515672	73.26	0.006777	4896948	Europe & Central Asia
01/01/1960	Estonia	1	01/01/1969	25.93	0.02593	2.07	9109	0.004742996	70.28	0.010935	1350454	Europe & Central Asia
01/01/1960	Finland	1	01/01/1969	16.9	0.0169	1.94	15058	0.09704211	69.67	0.001438	4595003	Europe & Central Asia
01/01/1960	France	1	01/01/1969	19.1	0.0191	2.557	17339	0.062373629	71.27	0.00722	50387730	Europe & Central Asia
01/01/1960	Georgia	1	01/01/1969	77.29	0.07729	2.609	4685	0.039955605	67.139	0.009232	4665358	Europe & Central Asia
01/01/1960	Germany	1	01/01/1969	26.4	0.0264	2.165	20409	0.059987535	70.46489621	0.004944	77860668	Europe & Central Asia
01/01/1960	Greece	1	01/01/1969	40.1	0.0401	2.367	11466	0.096385542	70.638	0.005704	8746781	Europe & Central Asia
01/01/1960	Greenland	1	01/01/1969		0	4.58	9432	0.055978504	65.14450652	0.032231	45221	Europe & Central Asia
01/01/1960	Hungary	1	01/01/1969	43.8	0.0438	2.008	12973	0.028623533	69.4	0.00351	10277698	Europe & Central Asia
01/01/1960	Iceland	1	01/01/1969	16.5	0.0165	3.118	13983	0.016797557	73.71	0.011708	201606	Europe & Central Asia
01/01/1960	Ireland	1	01/01/1969	23	0.023	3.817	11331	0.056799105	70.85	0.006937	2935643	Europe & Central Asia
01/01/1960	Italy	1	01/01/1969	35.1	0.0351	2.497	15735	0.053988881	70.9	0.007012	52952971	Europe & Central Asia
01/01/1960	Kazakhstan	1	01/01/1969	90.64	0.09064	3.6	11115	0.005063749	62.21	0.016919	12897025	Europe & Central Asia
01/01/1960	Kyrgyzstan	1	01/01/1969		0	4.961			60.147	0.027109	2890720	Europe & Central Asia
01/01/1960	Latvia	1	01/01/1969	26.95	0.02695	1.877	7222	0.004450626	70.21	0.008562	2345942	Europe & Central Asia
01/01/1960	Lithuania	1	01/01/1969	27.4	0.0274	2.309	12679	0.005232696	71.22	0.010697	3104044	Europe & Central Asia
01/01/1960	Luxembourg	1	01/01/1969	23.6	0.0236	2.054	29081	0.106877783	69.84	0.00402	336922	Europe & Central Asia
01/01/1960	Macedonia, FYR	1	01/01/1969	127.48	0.12748	3.039	5978	0.103562858	65.824	0.011213	1549553	Europe & Central Asia
01/01/1960	Malta	1	01/01/1969	29.2	0.0292	2.023	4121	0.060746461	70.245	-0.00074	303822	Europe & Central Asia
01/01/1960	Moldova	1	01/01/1969	70.52	0.07052	2.613	4887	0.00390304	64.908	0.014171	3544593	Europe & Central Asia
01/01/1960	Montenegro	1	01/01/1969	55.57	0.05557	2.726	9816	0.105156496	69.293	0.003336	515746	Europe & Central Asia
01/01/1960	Netherlands	1	01/01/1969	16.4	0.0164	2.75	18892	0.059740843	73.54	0.011514	12816446	Europe & Central Asia
01/01/1960	Norway	1	01/01/1969	16.9	0.0169	2.69	21845	0.039149462	73.67	0.008158	3847232	Europe & Central Asia
01/01/1960	Poland	1	01/01/1969	37.7	0.0377	2.239	8331	-0.016759117	69.74	0.008012	32265420	Europe & Central Asia
01/01/1960	Portugal	1	01/01/1969	72	0.072	3.047	9269	0.023520318	66.52	-0.004537	8682998	Europe & Central Asia
01/01/1960	Romania	1	01/01/1969	69.4	0.0694	3.185840708	9492	0.032524747	67.89	0.013321	20007565	Europe & Central Asia
01/01/1960	Russia	1	01/01/1969	36.04	0.03604	1.984	13972	0.005035247	68.74	0.00489	129734240	Europe & Central Asia
01/01/1960	Serbia	1	01/01/1969	54.83	0.05483	2.399	9837	0.09935181	67.358	0.007112	8111427	Europe & Central Asia
01/01/1960	Slovak Republic	1	01/01/1969	32.02	0.03202	2.514	10790	0.020813623	69.81	0.006998	4475755	Europe & Central Asia
01/01/1960	Slovenia	1	01/01/1969	28.2	0.0282	2.294	12039	0.103381908	69.32	0.004796	1660081	Europe & Central Asia
01/01/1960	Spain	1	01/01/1969	31.8	0.0318	2.868	11650	0.082009845	71.26	0.010214	33436107	Europe & Central Asia
01/01/1960	Sweden	1	01/01/1969	13.9	0.0139	1.922	21168	0.037596196	74.15	0.007725	7990318	Europe & Central Asia
01/01/1960	Switzerland	1	01/01/1969	19.2	0.0192	2.218	34719	0.041861721	72.73	0.009633	6114502	Europe & Central Asia
01/01/1960	Tajikistan	1	01/01/1969	159.95	0.15995	6.841	4413	0.003410641	59.796	0.031088	2851284	Europe & Central Asia
01/01/1960	Turkey	1	01/01/1969	192.3	0.1923	5.644	6470	0.027799841	51.683	0.021453	34711167	Europe & Central Asia
01/01/1960	Turkmenistan	1	01/01/1969	123.9	0.1239	6.35	9406	0.00545163	58.143	0.028961	2126749	Europe & Central Asia
01/01/1960	Ukraine	1	01/01/1969	36.72	0.03672	2.034	7355	0.004781421	70.97	0.008023	46947038	Europe & Central Asia
01/01/1960	United Kingdom	1	01/01/1969	21.4	0.0214	2.407	16616	0.015834199	71.75	0.00417	55443064	Europe & Central Asia
01/01/1960	Uzbekistan	1	01/01/1969	150.48	0.15048	6.552	3111	0.004844961	62.639	0.031251	11605561	Europe & Central Asia
01/01/1970	Bosnia and Herzegovina	1	01/01/1970	77.65	0.07765	2.881	2500	0.028383381	66.181	0.009519	3564389	Europe & Central Asia
01/01/1970	Bulgaria	1	01/01/1970	38.9	0.0389	2.135	7971	0.049920969	71.27	0.006303	8489572	Europe & Central Asia
01/01/1970	Channel Islands	1	01/01/1970		0	2.121			71.823	0.010141	121126	Europe & Central Asia
01/01/1970	Croatia	1	01/01/1970	39.55	0.03955	2.007	11777	0.040003532	68.381	0.002828	4169217	Europe & Central Asia
01/01/1970	Cyprus	1	01/01/1970	35.97	0.03597	2.61	8344	0.040788325	72.576	0.01239	613735	Europe & Central Asia
01/01/1970	Czech Rep.	1	01/01/1970		0	2.045			69.53	0.002606	9788863	Europe & Central Asia
01/01/1970	Denmark	1	01/01/1970	16.6	0.0166	1.95	21990	0.013317359	73.38	0.006485	4928704	Europe & Central Asia
01/01/1970	Estonia	1	01/01/1970	27.16	0.02716	2.097	9721	0.067186299	70.39	0.010773	1365002	Europe & Central Asia
01/01/1970	Finland	1	01/01/1970	16.1	0.0161	1.83	16245	0.07882853	70.36	0.002393	4605998	Europe & Central Asia
01/01/1970	France	1	01/01/1970	18.2	0.0182	2.488	18185	0.048791741	72.16	0.007452	50763212	Europe & Central Asia
01/01/1970	Georgia	1	01/01/1970	75.77	0.07577	2.595	5212	0.11248666	67.456	0.009031	4707491	Europe & Central Asia
01/01/1970	Germany	1	01/01/1970	25.7	0.0257	2.042	21218	0.039639375	70.70415699	0.003964	78169287	Europe & Central Asia
01/01/1970	Greece	1	01/01/1970	37.5	0.0375	2.364	12366	0.078492936	70.949	0.005284	8793002	Europe & Central Asia
